link,video,utterance,transcript
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_57.mp4,"petunias"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_59.mp4,"Piggies and petunia there's a shark"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_60.mp4,"I decided Piggies shouldn't try to be"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_61.mp4,"so you make the sharp contrast of these two"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_62.mp4,"then"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_63.mp4,"it's the game Theory what is not like this part is about Mum and I are getting sick"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_64.mp4,"it's not light up your sleep but it's not bitter it's more answer"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_65.mp4,"thinking about that makes you feel"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_66.mp4,"still makes for happy because she has this memory for her mum and now"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_67.mp4,"so Mum and I was the best fast your mother I ever had until she got"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_68.mp4,"too sick for me to take care of anyone"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_69.mp4,"how do you do this part when you say more money on I think you should slow down because you are now"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_70.mp4,"me trying to memorize the past trying to record this whole experience with your favourite "
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_71.mp4,"alright next paragraph pressure know how to take care of a mouse"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_72.mp4,"you see it's like she just had a dream and then she is coming back to reality "
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_73.mp4,"the first thing she says in the smile that's what I love to do now"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_74.mp4,"can I have to be a saint"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_75.mp4,"Barnardo's fostering beginners"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_76.mp4,"you see all the stuff so this is a bit of speaking the stuff without us"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_77.mp4,"when you have the analysis you will have your put yours you will start to put more colours "
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_78.mp4,"the most important thing is to remember"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_79.mp4,"it shouldn't been monitor always always always find colours and put the colour so I'm going to be "
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_80.mp4,"I've always loved taking care of animals"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_81.mp4,"horses cats dogs and special effects"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_82.mp4,"mama now"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_83.mp4,"one of my past reminders"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_84.mp4,"you come back"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_86.mp4,"and I did look like a little piggy that's for sure"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_87.mp4,"Mum and I used to dress me"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_88.mp4,"I love how she let me call her moma"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_89.mp4,"computer is my favourite colour"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_90.mp4,"when time Mum about me this most"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_91.mp4,"beautiful pink dress for school dinners"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_92.mp4,"Barclays LinkedIn"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_94.mp4,"edit recipes"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_95.mp4,"big"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_96.mp4,"old puffy shoulders like Cinderella for the whole right there"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_98.mp4,"it was the best part"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_99.mp4,"the boys the dentist so many mean things to me"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_100.mp4,"they laughed at me I laughed you I wanted them to see me laughing like I want to be the joke"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_102.mp4,"I decided Piggies shouldn't try to be petunia"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_103.mp4,"Roman Atwood the best faster mother I ever had until she got"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_104.mp4,"Tuesday"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_106.mp4,"I wish they wouldn't let me try on"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_107.mp4,"I wanted to be there for her like she was for me"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_108.mp4,"I sure know how to take care of animals that's what I'm not"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_109.mp4,"I like St Francis Assisi I was sure love to be a thing like Francis"
"https://www.youtube.com/watch?v=6wYlobaxb5g",f8da01d25_2,utterance_110.mp4,"then all the suffering would be worthwhile"
"https://www.youtube.com/watch?v=EGNPEGLWOiQ",1b4e6e04c_1,utterance_1.mp4,"then as they grow older "
"https://www.youtube.com/watch?v=EGNPEGLWOiQ",1b4e6e04c_1,utterance_2.mp4,"they no longer seem happy with their life "
"https://www.youtube.com/watch?v=EGNPEGLWOiQ",1b4e6e04c_1,utterance_3.mp4,"and again searching for more wanting standing outside like "
"https://www.youtube.com/watch?v=EGNPEGLWOiQ",1b4e6e04c_1,utterance_4.mp4,"ultranet "
"https://www.youtube.com/watch?v=EGNPEGLWOiQ",1b4e6e04c_1,utterance_5.mp4,"nothing seems good enough anymore no longer lipstick "
"https://www.youtube.com/watch?v=EGNPEGLWOiQ",1b4e6e04c_1,utterance_6.mp4,"they cry answer me as they used to"
"https://www.youtube.com/watch?v=EGNPEGLWOiQ",1b4e6e04c_1,utterance_7.mp4,"did I never listen did I do something to make them "
"https://www.youtube.com/watch?v=BHEmeqS5h1o",1b6b8344c_1,utterance_1.mp4,"ok I have another compliment for you the reason I gave you that message plan is big "
"https://www.youtube.com/watch?v=BHEmeqS5h1o",1b6b8344c_1,utterance_2.mp4,"blissful in this world you wanted to help those people out there and I really believe you would help them "
"https://www.youtube.com/watch?v=BHEmeqS5h1o",1b6b8344c_1,utterance_3.mp4,"so many people say they disturb because they think they have to a dream of gas and vacations than that throwing "
"https://www.youtube.com/watch?v=BHEmeqS5h1o",1b6b8344c_1,utterance_4.mp4,"letters and after but you thought about it right away and I see you "
"https://www.youtube.com/watch?v=BHEmeqS5h1o",1b6b8344c_1,utterance_5.mp4,"things around the diner all the time I think your boss know about the nice things you do the extra things for people show send money "
"https://www.youtube.com/watch?v=BHEmeqS5h1o",1b6b8344c_1,utterance_6.mp4,"the little dress for the cute little things like remembering people's names into them talk all day "
"https://www.youtube.com/watch?v=BHEmeqS5h1o",1b6b8344c_1,utterance_7.mp4,"give people like me coming back for more and that's what everyone needs to do "
"https://www.youtube.com/watch?v=BHEmeqS5h1o",1b6b8344c_1,utterance_8.mp4,"motorway a better place if you did that then things will change for the better"
"https://www.youtube.com/watch?v=XNx0GRLm_-8",3a8b0d6ee_1,utterance_1.mp4,"everybody welcome back my project and this week we're doing the Devil Wears Prada Miranda Priestly "
"https://www.youtube.com/watch?v=XNx0GRLm_-8",3a8b0d6ee_1,utterance_2.mp4,"286 / put that is "
"https://www.youtube.com/watch?v=XNx0GRLm_-8",3a8b0d6ee_1,utterance_3.mp4,"subscribe to the Channel if you haven't already"
"https://www.youtube.com/watch?v=XNx0GRLm_-8",3a8b0d6ee_1,utterance_5.mp4,"stuff "
"https://www.youtube.com/watch?v=XNx0GRLm_-8",3a8b0d6ee_1,utterance_6.mp4,"ok see you think this has nothing to do with you you got your parcel "
"https://www.youtube.com/watch?v=XNx0GRLm_-8",3a8b0d6ee_1,utterance_7.mp4,"my Peoples Potter for instance because you're trying to talk about you take yourself too seriously the parent you put on your back have a word you don't know that "
"https://www.youtube.com/watch?v=XNx0GRLm_-8",3a8b0d6ee_1,utterance_8.mp4,"collection 2000 "
"https://www.youtube.com/watch?v=XNx0GRLm_-8",3a8b0d6ee_1,utterance_9.mp4,"and then quickly showed up in Cardiff "
"https://www.youtube.com/watch?v=XNx0GRLm_-8",3a8b0d6ee_1,utterance_10.mp4,"metrical Downs with the department stores and filters Anderson travel "
"https://www.youtube.com/watch?v=XNx0GRLm_-8",3a8b0d6ee_1,utterance_12.mp4,"pile of stuff "
"https://www.youtube.com/watch?v=Mgwq09XGaBo",3b5e96d77_1,utterance_1.mp4,"welcome to the mall like project and Candice and we're back with Ariana which was written by David Mamet in the play a female student accuses "
"https://www.youtube.com/watch?v=Mgwq09XGaBo",3b5e96d77_1,utterance_2.mp4,"leave it at that because of ambiguity in a play and I want you to be able to read it and can't make their own decisions about it"
"https://www.youtube.com/watch?v=Mgwq09XGaBo",3b5e96d77_1,utterance_3.mp4,"if you're looking to work on Mehmet the great place to start to really get his rhythms in the way here"
"https://www.youtube.com/watch?v=Mgwq09XGaBo",3b5e96d77_1,utterance_4.mp4,"iOS 1/3 active the place was really thin the juices are flowing just please like if you want to share it with your friends you think they did "
"https://www.youtube.com/watch?v=Mgwq09XGaBo",3b5e96d77_1,utterance_5.mp4,"go right ahead and as always thank you so much for supporting the model of project you should hear is not what "
"https://www.youtube.com/watch?v=Mgwq09XGaBo",3b5e96d77_1,utterance_6.mp4,"what about my feelings about the feelings of women and men your superiors who have been poured EC2 who evidence has "
"https://www.youtube.com/watch?v=Mgwq09XGaBo",3b5e96d77_1,utterance_7.mp4,"did you see who have weighed the testimony and evidence and have ruled to see that you are "
"https://www.youtube.com/watch?v=Mgwq09XGaBo",3b5e96d77_1,utterance_8.mp4,"Trafalgar and are not for the reasons of hope to be given 10 year that you are to be "
"https://www.youtube.com/watch?v=Mgwq09XGaBo",3b5e96d77_1,utterance_9.mp4,"4 facts not alleged what's the word approved PC for your own actions that's what the "
"https://www.youtube.com/watch?v=Mgwq09XGaBo",3b5e96d77_1,utterance_10.mp4,"where has said for what you did in this class for what you did in this office"
"https://www.youtube.com/watch?v=tmKVHl_P0uo",3b44c03f7_1,utterance_1.mp4,"everybody welcome back to the Mallard project and Candice hammer and this week I'm going to be doing in my life in the places and in this play two girls "
"https://www.youtube.com/watch?v=tmKVHl_P0uo",3b44c03f7_1,utterance_2.mp4,"come to Cape Cod to get away from it all the two guys fall in love with Cheryl and start to buy for her fiction meaning Ron. "
"https://www.youtube.com/watch?v=tmKVHl_P0uo",3b44c03f7_1,utterance_3.mp4,"I'm lonely in a small rounded describing why she wouldn't even come to the beach "
"https://www.youtube.com/watch?v=tmKVHl_P0uo",3b44c03f7_1,utterance_4.mp4,"and as always thank you so much for supporting"
"https://www.youtube.com/watch?v=tmKVHl_P0uo",3b44c03f7_1,utterance_5.mp4,"you think I would have come if it had been my own idea "
"https://www.youtube.com/watch?v=tmKVHl_P0uo",3b44c03f7_1,utterance_6.mp4,"I came because she needed someone to talk to you what he does to me"
"https://www.youtube.com/watch?v=tmKVHl_P0uo",3b44c03f7_1,utterance_7.mp4,"more thing is the thing that makes me for the dumbest as I knew she wouldn't"
"https://www.youtube.com/watch?v=tmKVHl_P0uo",3b44c03f7_1,utterance_8.mp4,"swear to god I need a big chicken help herself and YouTube I said you're at the beach and I'm just some piece of Driftwood or something "
"https://www.youtube.com/watch?v=tmKVHl_P0uo",3b44c03f7_1,utterance_9.mp4,"through me I would rather be somebody"
"https://www.youtube.com/watch?v=Op-yNo6PmPs",3df704c40_1,utterance_1.mp4,"hello my name is Caroline and I'm about to perform a monologue no witnesses by DM Larson"
"https://www.youtube.com/watch?v=Op-yNo6PmPs",3df704c40_1,utterance_3.mp4,"the terrible thing that happened to this girl I don't even like "
"https://www.youtube.com/watch?v=Op-yNo6PmPs",3df704c40_1,utterance_4.mp4,"no one even knows when did it sent me"
"https://www.youtube.com/watch?v=Op-yNo6PmPs",3df704c40_1,utterance_5.mp4,"do I tell between what is right and what will ruin your life"
"https://www.youtube.com/watch?v=Op-yNo6PmPs",3df704c40_1,utterance_6.mp4,"man why does she have to be so so weird "
"https://www.youtube.com/watch?v=Op-yNo6PmPs",3df704c40_1,utterance_7.mp4,"and if I tell everyone would turn against me I'll be just like her and out "
"https://www.youtube.com/watch?v=Op-yNo6PmPs",3df704c40_1,utterance_8.mp4,"invisible is that how it happened one little thing you do turns into a leopard "
"https://www.youtube.com/watch?v=Op-yNo6PmPs",3df704c40_1,utterance_9.mp4,"social leprosy the right thing feels so wrong and no one supposed to tell the truth but "
"https://www.youtube.com/watch?v=Op-yNo6PmPs",3df704c40_1,utterance_10.mp4,"the truth will ruin me keep quiet with her"
"https://www.youtube.com/watch?v=Op-yNo6PmPs",3df704c40_1,utterance_11.mp4,"and that sounds like you"
"https://www.youtube.com/watch?v=Op-yNo6PmPs",3df704c40_1,utterance_12.mp4,"I guess that's what happened to all those guys who stood up for what was right"
"https://www.youtube.com/watch?v=Op-yNo6PmPs",3df704c40_1,utterance_13.mp4,"Ganesha in milk ASA"
"https://www.youtube.com/watch?v=Op-yNo6PmPs",3df704c40_1,utterance_14.mp4,"Jesus crucified"
"https://www.youtube.com/watch?v=Op-yNo6PmPs",3df704c40_1,utterance_16.mp4,"I'm not Jesus"
"https://www.youtube.com/watch?v=Op-yNo6PmPs",3df704c40_1,utterance_17.mp4,"I wonder if she can ever forgive me"
"https://www.youtube.com/watch?v=Op-yNo6PmPs",3df704c40_1,utterance_19.mp4,"tickets for Jimmy White"
"https://www.youtube.com/watch?v=Op-yNo6PmPs",3df704c40_1,utterance_20.mp4,"forgive me I want to be crucified"
"https://www.youtube.com/watch?v=KOaJyHXZjXY",4c0b2b579_1,utterance_1.mp4,"don't worry I'm here "
"https://www.youtube.com/watch?v=KOaJyHXZjXY",4c0b2b579_1,utterance_2.mp4,"Katy Perry Roar trying to give you a "
"https://www.youtube.com/watch?v=KOaJyHXZjXY",4c0b2b579_1,utterance_4.mp4,"Kingfisher blind"
"https://www.youtube.com/watch?v=KOaJyHXZjXY",4c0b2b579_1,utterance_5.mp4,"I hope you rest in the new way for Michael began to destroy you "
"https://www.youtube.com/watch?v=KOaJyHXZjXY",4c0b2b579_1,utterance_6.mp4,"I'm not finished with them "
"https://www.youtube.com/watch?v=KOaJyHXZjXY",4c0b2b579_1,utterance_7.mp4,"it was the wrong choice in its shell being done "
"https://www.youtube.com/watch?v=KOaJyHXZjXY",4c0b2b579_1,utterance_8.mp4,"Call of Duty for him "
"https://www.youtube.com/watch?v=KOaJyHXZjXY",4c0b2b579_1,utterance_9.mp4,"grandchildren until I get right "
"https://www.youtube.com/watch?v=KOaJyHXZjXY",4c0b2b579_1,utterance_10.mp4,"I was on the way to Heaven "
"https://www.youtube.com/watch?v=KOaJyHXZjXY",4c0b2b579_1,utterance_11.mp4,"and I can hear them "
"https://www.youtube.com/watch?v=KOaJyHXZjXY",4c0b2b579_1,utterance_12.mp4,"I'm not giving up on him "
"https://www.youtube.com/watch?v=JKNnm99e2XE",5c33be3cd_1,utterance_1.mp4,"why do I always do this why you always mess things up"
"https://www.youtube.com/watch?v=JKNnm99e2XE",5c33be3cd_1,utterance_2.mp4,"I did something good at dinner with me always have to go and spoil things for people"
"https://www.youtube.com/watch?v=JKNnm99e2XE",5c33be3cd_1,utterance_3.mp4,"I just try to have a little fun but"
"https://www.youtube.com/watch?v=JKNnm99e2XE",5c33be3cd_1,utterance_4.mp4,"I keep playing like a little kid who tells a funny joke over and over they keep saying it coz it was fine once they should be "
"https://www.youtube.com/watch?v=JKNnm99e2XE",5c33be3cd_1,utterance_5.mp4,"it's not funny anymore"
"https://www.youtube.com/watch?v=JKNnm99e2XE",5c33be3cd_1,utterance_6.mp4,"I keep trying hoping it will still be funny they keep on talking until someone gives Merlin"
"https://www.youtube.com/watch?v=JKNnm99e2XE",5c33be3cd_1,utterance_7.mp4,"I'm always playing gay"
"https://www.youtube.com/watch?v=JKNnm99e2XE",5c33be3cd_1,utterance_9.mp4,"always hurt someone"
"https://www.youtube.com/watch?v=JKNnm99e2XE",5c33be3cd_1,utterance_10.mp4,"I found a letter he broke my mama"
"https://www.youtube.com/watch?v=JKNnm99e2XE",5c33be3cd_1,utterance_12.mp4,"mama said it was pretty bad"
"https://www.youtube.com/watch?v=JKNnm99e2XE",5c33be3cd_1,utterance_13.mp4,"primary Mum after she had better things to do instead of playing mind games"
"https://www.youtube.com/watch?v=JKNnm99e2XE",5c33be3cd_1,utterance_14.mp4,"and I'm still playing my little games"
"https://www.youtube.com/watch?v=JKNnm99e2XE",5c33be3cd_1,utterance_15.mp4,"listen to you you got a good thing you start playing games when you were two or three are there"
"https://www.youtube.com/watch?v=JKNnm99e2XE",5c33be3cd_1,utterance_16.mp4,"I don't always like to me I didn't know like to hate me"
"https://www.youtube.com/watch?v=JKNnm99e2XE",5c33be3cd_1,utterance_17.mp4,"still worked up in one nothing but I haven't gone you can with me"
"https://www.youtube.com/watch?v=JKNnm99e2XE",5c33be3cd_1,utterance_18.mp4,"I do it well I'm sure you got better things to do the listening to me"
"https://www.youtube.com/watch?v=JKNnm99e2XE",5c33be3cd_1,utterance_19.mp4,"I want to be alone ok please call"
"https://www.youtube.com/watch?v=JKNnm99e2XE",5c33be3cd_1,utterance_20.mp4,"one far away like everyone else"
"https://www.youtube.com/watch?v=F1AWK4WVN7Y",6a465b489_1,utterance_2.mp4,"I know I'm loyal I stay but they all leave"
"https://www.youtube.com/watch?v=F1AWK4WVN7Y",6a465b489_1,utterance_3.mp4,"sorry with my dad he quit on us when I was little but Mark when I meet you in there she was still around "
"https://www.youtube.com/watch?v=F1AWK4WVN7Y",6a465b489_1,utterance_4.mp4,"everything I tried every friend I mean I mean somewhere I was"
"https://www.youtube.com/watch?v=F1AWK4WVN7Y",6a465b489_1,utterance_5.mp4,"what is the largest field Air Jordan away what year I finally"
"https://www.youtube.com/watch?v=F1AWK4WVN7Y",6a465b489_1,utterance_6.mp4,"I found a place where I can be a part of something this time we've been together has been the best days of my life just pathetic but it's true "
"https://www.youtube.com/watch?v=F1AWK4WVN7Y",6a465b489_1,utterance_7.mp4,"I've never been happier than I've been playing music with all of you"
"https://www.youtube.com/watch?v=F1AWK4WVN7Y",6a465b489_1,utterance_8.mp4,"coming in today give me something to live for"
"https://www.youtube.com/watch?v=F1AWK4WVN7Y",6a465b489_1,utterance_9.mp4,"I feel so alive you're playing with all of you and it's not just leaving it it's a fact that I found a place in this world place"
"https://www.youtube.com/watch?v=F1AWK4WVN7Y",6a465b489_1,utterance_10.mp4,"it's romello in a feeling I didn't feel lost anymore"
"https://www.youtube.com/watch?v=U5Ck4_Pi6Dg",07ab3c980_1,utterance_1.mp4,"have you ever made a wish to make them all the time I watch for the first start each night darling "
"https://www.youtube.com/watch?v=U5Ck4_Pi6Dg",07ab3c980_1,utterance_2.mp4,"Bristol see tonight I wish I may I wish I might have the wish I wish tonight "
"https://www.youtube.com/watch?v=U5Ck4_Pi6Dg",07ab3c980_1,utterance_3.mp4,"but I can't tell you what it is it might not come true I really wanted to "
"https://www.youtube.com/watch?v=U5Ck4_Pi6Dg",07ab3c980_1,utterance_4.mp4,"my life I gotta wishing well but I give honey you know those pennies that people have lice"
"https://www.youtube.com/watch?v=U5Ck4_Pi6Dg",07ab3c980_1,utterance_5.mp4,"emoji for them like you for me and toss them in the washing well in front of your Museum and I toss them "
"https://www.youtube.com/watch?v=U5Ck4_Pi6Dg",07ab3c980_1,utterance_6.mp4,"Eastham thinking which have you ever won in anything that ballerina life so badly "
"https://www.youtube.com/watch?v=U5Ck4_Pi6Dg",07ab3c980_1,utterance_7.mp4,"that you can imagine your future with that it would be so sad "
"https://www.youtube.com/watch?v=U5Ck4_Pi6Dg",07ab3c980_1,utterance_8.mp4,"my friend different things didn't change her but "
"https://www.youtube.com/watch?v=U5Ck4_Pi6Dg",07ab3c980_1,utterance_9.mp4,"I don't want to be left with nothing zero give me some mean "
"https://www.youtube.com/watch?v=U5Ck4_Pi6Dg",07ab3c980_1,utterance_10.mp4,"the suffering"
"https://www.youtube.com/watch?v=z1N7SsD_Y08",7e4f29359_1,utterance_1.mp4,"growing up I don't like crazy stuff too maybe not as crazy as that naked tyres in thing you didn't born but I was why "
"https://www.youtube.com/watch?v=z1N7SsD_Y08",7e4f29359_1,utterance_2.mp4,"didn't want to take care of somebody "
"https://www.youtube.com/watch?v=z1N7SsD_Y08",7e4f29359_1,utterance_3.mp4,"what was in a Bottle by my brother down"
"https://www.youtube.com/watch?v=z1N7SsD_Y08",7e4f29359_1,utterance_4.mp4,"Somebody Loved Me no matter what I did wrong even change with me order "
"https://www.youtube.com/watch?v=z1N7SsD_Y08",7e4f29359_1,utterance_5.mp4,"Hitler became more and more part of me until all the seat was gone"
"https://www.youtube.com/watch?v=4Aq-zsCTVfk",7f71caf17_1,utterance_1.mp4,"hey guys seneca here I am 26 years old in today I'm going to be performing a monologue called the girl who broke his finger "
"https://www.youtube.com/watch?v=4Aq-zsCTVfk",7f71caf17_1,utterance_7.mp4,"I want to hurt them "
"https://www.youtube.com/watch?v=4Aq-zsCTVfk",7f71caf17_1,utterance_8.mp4,"Constantine repeated to me watch them suffer "
"https://www.youtube.com/watch?v=4Aq-zsCTVfk",7f71caf17_1,utterance_9.mp4,"squirm beg for Mercy"
"https://www.youtube.com/watch?v=4Aq-zsCTVfk",7f71caf17_1,utterance_10.mp4,"has to be won "
"https://www.youtube.com/watch?v=4Aq-zsCTVfk",7f71caf17_1,utterance_11.mp4,"big smile on his face he did it to be funny "
"https://www.youtube.com/watch?v=4Aq-zsCTVfk",7f71caf17_1,utterance_12.mp4,"in a I broke his finger "
"https://www.youtube.com/watch?v=4Aq-zsCTVfk",7f71caf17_1,utterance_13.mp4,"I wonder how long you can keep gear4 "
"https://www.youtube.com/watch?v=4Aq-zsCTVfk",7f71caf17_1,utterance_14.mp4,"viewpoint by now I'll probably be "
"https://www.youtube.com/watch?v=4Aq-zsCTVfk",7f71caf17_1,utterance_15.mp4,"school detention what's the point in trying to be "
"https://www.youtube.com/watch?v=4Aq-zsCTVfk",7f71caf17_1,utterance_16.mp4,"pretending I've stopped wishing I was something I'm not "
"https://www.youtube.com/watch?v=V7aTMZhF81M",8a58bfb30_1,utterance_6.mp4,"I did. Because I didn't want to"
"https://www.youtube.com/watch?v=V7aTMZhF81M",8a58bfb30_1,utterance_9.mp4,"Quay cinema can you see the darkness"
"https://www.youtube.com/watch?v=V7aTMZhF81M",8a58bfb30_1,utterance_10.mp4,"Thursday 30th July"
"https://www.youtube.com/watch?v=V7aTMZhF81M",8a58bfb30_1,utterance_45.mp4,"are you still here "
"https://www.youtube.com/watch?v=V7aTMZhF81M",8a58bfb30_1,utterance_48.mp4,"because you will never"
"https://www.youtube.com/watch?v=V7aTMZhF81M",8a58bfb30_1,utterance_49.mp4,"taken from"
"https://www.youtube.com/watch?v=Ybb0Ml0gsTs",8feb77e1d_1,utterance_1.mp4,"everybody it is Candice and I'm back with my life project and this week we're doing spike heels battery back this isn't "
"https://www.youtube.com/watch?v=Ybb0Ml0gsTs",8feb77e1d_1,utterance_2.mp4,"Georgie having found her clothes in her fiance's apartment "
"https://www.youtube.com/watch?v=Ybb0Ml0gsTs",8feb77e1d_1,utterance_3.mp4,"enjoy and as always thank you for watching I don't know you you and I have never met "
"https://www.youtube.com/watch?v=Ybb0Ml0gsTs",8feb77e1d_1,utterance_4.mp4,"wrecking havoc when I first I admire Andrews interesting your welfare he cares about people who truly cares "
"https://www.youtube.com/watch?v=Ybb0Ml0gsTs",8feb77e1d_1,utterance_5.mp4,"after a few months I was less interested in his interest not only does he talk about you in seconds "
"https://www.youtube.com/watch?v=Ybb0Ml0gsTs",8feb77e1d_1,utterance_7.mp4,"everytime I come home from work and working mums"
"https://www.youtube.com/watch?v=Ybb0Ml0gsTs",8feb77e1d_1,utterance_9.mp4,"join us for the past two months I've been on it the distinct impression that everytime I hear people "
"https://www.youtube.com/watch?v=Ybb0Ml0gsTs",8feb77e1d_1,utterance_10.mp4,"angel"
"https://www.youtube.com/watch?v=Ybb0Ml0gsTs",8feb77e1d_1,utterance_11.mp4,"until I die in the bed crowded not already know if they're Edward in there"
"https://www.youtube.com/watch?v=Ybb0Ml0gsTs",8feb77e1d_1,utterance_12.mp4,"I don't know what happened between you and Andrew"
"https://www.youtube.com/watch?v=NNrkrhMF3uo",9df863fba_1,utterance_1.mp4,"everybody is Candice and I'm back with my life project and this week we're doing The Newsroom which is a HBO TV Show by Aaron Sorkin "
"https://www.youtube.com/watch?v=NNrkrhMF3uo",9df863fba_1,utterance_2.mp4,"and in this monologue Shelly wexler is this very intelligent woman she is a litre in the Occupy Wall Street movement and is being "
"https://www.youtube.com/watch?v=NNrkrhMF3uo",9df863fba_1,utterance_3.mp4,"a news blogger I love the smile like a short and gets right to the point so like subscribe share with your friends and as always thank you so much for "
"https://www.youtube.com/watch?v=NNrkrhMF3uo",9df863fba_1,utterance_4.mp4,"on September 17th we want to see 20002 lower Manhattan and set up tents and kitchens and peaceful Barricades "
"https://www.youtube.com/watch?v=NNrkrhMF3uo",9df863fba_1,utterance_5.mp4,"hi when we stay until the arrest and prosecution of the people responsible for the crash "
"https://www.youtube.com/watch?v=NNrkrhMF3uo",9df863fba_1,utterance_6.mp4,"commission to investigate corruption in politics and the ratification of a constitutional amendment outline the legal designation of corporate personhood "
"https://www.youtube.com/watch?v=NNrkrhMF3uo",9df863fba_1,utterance_7.mp4,"videos going to cover it but the cover of a Crunchie and informed College kids were yelling at the Farmer's"
"https://www.youtube.com/watch?v=NNrkrhMF3uo",9df863fba_1,utterance_8.mp4,"who coincidentally are the same people run Time Warner news corp and awl you have the patience for complicated things"
"https://www.youtube.com/watch?v=NNrkrhMF3uo",9df863fba_1,utterance_9.mp4,"then why do you take the Wall Street bull s*** like limited government seriously you and I and God and everybody knows the things can "
"https://www.youtube.com/watch?v=NNrkrhMF3uo",9df863fba_1,utterance_10.mp4,"loans from the government bail out when a bit of her dating who's the street from Casey Anthony "
"https://www.youtube.com/watch?v=NNrkrhMF3uo",9df863fba_1,utterance_11.mp4,"this client work related security without disclosing that the hedge fund manager who chose the mortgages was betting on them to fail or win Citigroup sore bits "
"https://www.youtube.com/watch?v=NNrkrhMF3uo",9df863fba_1,utterance_12.mp4,"knew it would fail the best customers 169 of investors losing 700 million "
"https://www.youtube.com/watch?v=NNrkrhMF3uo",9df863fba_1,utterance_13.mp4,"expect of your cameras the first time girls go wild but until then frankly I don't trust you get a f****** story anywhere close to ride special wanted "
"https://www.youtube.com/watch?v=kYvj5DAf6S0",10bd5f047_1,utterance_1.mp4,"I am not of your world but I know everything about you because everywhere I'm going the universe everyone is the same everyone is "
