link,start,end,video,utterance
https://www.youtube.com/watch?v=OuAHjY0_A1c,97.9902475432,108.1892324916,d096f5992_1,utterance_11.mp4
https://www.youtube.com/watch?v=OuAHjY0_A1c,107.5559621844,116.9883567608,d096f5992_1,utterance_12.mp4
https://www.youtube.com/watch?v=OuAHjY0_A1c,117.1216768255,123.4210498818,d096f5992_1,utterance_13.mp4
https://www.youtube.com/watch?v=OuAHjY0_A1c,123.8876701082,129.3871227765,d096f5992_1,utterance_14.mp4
https://www.youtube.com/watch?v=OuAHjY0_A1c,129.487112825,139.9860679189,d096f5992_1,utterance_15.mp4
https://www.youtube.com/watch?v=OuAHjY0_A1c,139.5194476925,144.3523000373,d096f5992_1,utterance_16.mp4
https://www.youtube.com/watch?v=OuAHjY0_A1c,144.6522701829,154.1846548078,d096f5992_1,utterance_17.mp4
https://www.youtube.com/watch?v=OuAHjY0_A1c,154.4512949372,159.7507675084,d096f5992_1,utterance_18.mp4
https://www.youtube.com/watch?v=OuAHjY0_A1c,161.4505983331,172.1495335241,d096f5992_1,utterance_19.mp4
https://www.youtube.com/watch?v=OuAHjY0_A1c,171.4829332006,182.2151984078,d096f5992_1,utterance_20.mp4
https://www.youtube.com/watch?v=OuAHjY0_A1c,181.7485781814,191.8475730812,d096f5992_1,utterance_21.mp4
https://www.youtube.com/watch?v=OuAHjY0_A1c,191.5476029357,201.9132379649,d096f5992_1,utterance_22.mp4
https://www.youtube.com/watch?v=OuAHjY0_A1c,201.5799378032,211.5122826222,d096f5992_1,utterance_23.mp4
https://www.youtube.com/watch?v=OuAHjY0_A1c,211.3789625575,221.8112576191,d096f5992_1,utterance_24.mp4
https://www.youtube.com/watch?v=OuAHjY0_A1c,222.1112277646,232.7435029233,d096f5992_1,utterance_25.mp4
https://www.youtube.com/watch?v=OuAHjY0_A1c,232.1435626322,238.4096056723,d096f5992_1,utterance_26.mp4
https://www.youtube.com/watch?v=OuAHjY0_A1c,239.1428660281,248.1086403782,d096f5992_1,utterance_27.mp4
https://www.youtube.com/watch?v=OuAHjY0_A1c,247.5420301032,258.1076452295,d096f5992_1,utterance_28.mp4
https://www.youtube.com/watch?v=OuAHjY0_A1c,257.5743649708,265.7735489489,d096f5992_1,utterance_29.mp4
https://www.youtube.com/watch?v=sV1X3zrHY5U,0,10.0992406015,e0fbb351e_1,utterance_1.mp4
https://www.youtube.com/watch?v=sV1X3zrHY5U,9.7992631579,16.2987744361,e0fbb351e_1,utterance_2.mp4
https://www.youtube.com/watch?v=sV1X3zrHY5U,16.5654210526,27.097962406,e0fbb351e_1,utterance_3.mp4
https://www.youtube.com/watch?v=sV1X3zrHY5U,26.8313157895,35.464,e0fbb351e_1,utterance_4.mp4
https://www.youtube.com/watch?v=sV1X3zrHY5U,35.6973157895,46.2631879699,e0fbb351e_1,utterance_5.mp4
https://www.youtube.com/watch?v=sV1X3zrHY5U,45.7298947368,56.4290902256,e0fbb351e_1,utterance_6.mp4
https://www.youtube.com/watch?v=sV1X3zrHY5U,55.9957894737,66.4616691729,e0fbb351e_1,utterance_7.mp4
https://www.youtube.com/watch?v=sV1X3zrHY5U,66.0283684211,76.5942406015,e0fbb351e_1,utterance_8.mp4
https://www.youtube.com/watch?v=sV1X3zrHY5U,76.2942631579,86.4934962406,e0fbb351e_1,utterance_9.mp4
https://www.youtube.com/watch?v=sV1X3zrHY5U,94.9595263158,105.425406015,e0fbb351e_1,utterance_11.mp4
https://www.youtube.com/watch?v=sV1X3zrHY5U,105.2254210526,115.6246390977,e0fbb351e_1,utterance_12.mp4
https://www.youtube.com/watch?v=sV1X3zrHY5U,115.0246842105,125.4239022556,e0fbb351e_1,utterance_13.mp4
https://www.youtube.com/watch?v=sV1X3zrHY5U,125.0572631579,135.6231353383,e0fbb351e_1,utterance_14.mp4
https://www.youtube.com/watch?v=sV1X3zrHY5U,135.0898421053,145.5890526316,e0fbb351e_1,utterance_15.mp4
https://www.youtube.com/watch?v=sV1X3zrHY5U,145.1224210526,155.5549699248,e0fbb351e_1,utterance_16.mp4
https://www.youtube.com/watch?v=sV1X3zrHY5U,155.155,165.7208721805,e0fbb351e_1,utterance_17.mp4
https://www.youtube.com/watch?v=sV1X3zrHY5U,165.4208947368,175.9201052632,e0fbb351e_1,utterance_18.mp4
https://www.youtube.com/watch?v=sV1X3zrHY5U,175.4534736842,185.8526917293,e0fbb351e_1,utterance_19.mp4
https://www.youtube.com/watch?v=sV1X3zrHY5U,185.4860526316,195.8852706767,e0fbb351e_1,utterance_20.mp4
https://www.youtube.com/watch?v=sV1X3zrHY5U,195.5186315789,206.1178345865,e0fbb351e_1,utterance_21.mp4
https://www.youtube.com/watch?v=sV1X3zrHY5U,205.5512105263,216.0837518797,e0fbb351e_1,utterance_22.mp4
https://www.youtube.com/watch?v=sV1X3zrHY5U,215.8171052632,223.2832105263,e0fbb351e_1,utterance_23.mp4
https://www.youtube.com/watch?v=sV1X3zrHY5U,223.9831578947,234.5156992481,e0fbb351e_1,utterance_24.mp4
https://www.youtube.com/watch?v=sV1X3zrHY5U,234.4823684211,244.4816165414,e0fbb351e_1,utterance_25.mp4
https://www.youtube.com/watch?v=sV1X3zrHY5U,244.0483157895,254.5141954887,e0fbb351e_1,utterance_26.mp4
https://www.youtube.com/watch?v=sV1X3zrHY5U,254.0808947368,260.7803909774,e0fbb351e_1,utterance_27.mp4
https://www.youtube.com/watch?v=sV1X3zrHY5U,260.8470526316,271.4462556391,e0fbb351e_1,utterance_28.mp4
https://www.youtube.com/watch?v=sV1X3zrHY5U,271.1129473684,281.5121654135,e0fbb351e_1,utterance_29.mp4
https://www.youtube.com/watch?v=sV1X3zrHY5U,286.5117894737,296.8776766917,e0fbb351e_1,utterance_31.mp4
https://www.youtube.com/watch?v=Qx0KnNRrRdI,0.2917373737,5.1679191919,0af72f957_1,utterance_1.mp4
https://www.youtube.com/watch?v=Qx0KnNRrRdI,5.543010101,9.9190707071,0af72f957_1,utterance_2.mp4
https://www.youtube.com/watch?v=Qx0KnNRrRdI,9.9190707071,19.2546666667,0af72f957_1,utterance_3.mp4
https://www.youtube.com/watch?v=Qx0KnNRrRdI,19.5464040404,28.0901414141,0af72f957_1,utterance_4.mp4
https://www.youtube.com/watch?v=Qx0KnNRrRdI,38.2175959596,40.9265858586,0af72f957_1,utterance_6.mp4
https://www.youtube.com/watch?v=RQjNk3l9ZU8,52.5376794258,57.6746969697,7b5fbb086_1,utterance_8.mp4
https://www.youtube.com/watch?v=RQjNk3l9ZU8,57.9081977671,68.5158054226,7b5fbb086_1,utterance_9.mp4
https://www.youtube.com/watch?v=RQjNk3l9ZU8,68.1822328549,78.5896969697,7b5fbb086_1,utterance_10.mp4
https://www.youtube.com/watch?v=Nj2cWPxcXdo,0.4671313701,10.8774876191,16f978d4a_1,utterance_1.mp4
https://www.youtube.com/watch?v=Nj2cWPxcXdo,10.5104558283,20.9208120773,16f978d4a_1,utterance_2.mp4
https://www.youtube.com/watch?v=Nj2cWPxcXdo,30.8306704297,41.3411262581,16f978d4a_1,utterance_4.mp4
https://www.youtube.com/watch?v=Nj2cWPxcXdo,41.107560573,51.5846498749,16f978d4a_1,utterance_5.mp4
https://www.youtube.com/watch?v=Nj2cWPxcXdo,51.1508850312,61.6613408595,16f978d4a_1,utterance_6.mp4
https://www.youtube.com/watch?v=Nj2cWPxcXdo,71.0039682624,81.3142249321,16f978d4a_1,utterance_8.mp4
https://www.youtube.com/watch?v=Nj2cWPxcXdo,81.0472927206,87.6204984291,16f978d4a_1,utterance_9.mp4
https://www.youtube.com/watch?v=Nj2cWPxcXdo,87.5871319027,98.0642212045,16f978d4a_1,utterance_10.mp4
https://www.youtube.com/watch?v=Nj2cWPxcXdo,97.6304563608,108.2743782949,16f978d4a_1,utterance_11.mp4
https://www.youtube.com/watch?v=Nj2cWPxcXdo,107.9073465041,118.4178023324,16f978d4a_1,utterance_12.mp4
https://www.youtube.com/watch?v=Nj2cWPxcXdo,147.8470786517,157.3899052133,16f978d4a_1,utterance_16.mp4
https://www.youtube.com/watch?v=Nj2cWPxcXdo,167.700161883,172.3047425316,16f978d4a_1,utterance_18.mp4
https://www.youtube.com/watch?v=Nj2cWPxcXdo,172.3714755844,182.9820309921,16f978d4a_1,utterance_19.mp4
https://www.youtube.com/watch?v=Nj2cWPxcXdo,182.4148000426,192.9919889238,16f978d4a_1,utterance_20.mp4
https://www.youtube.com/watch?v=Nj2cWPxcXdo,193.158821556,203.1687794877,16f978d4a_1,utterance_21.mp4
https://www.youtube.com/watch?v=Nj2cWPxcXdo,202.735014644,213.2454704723,16f978d4a_1,utterance_22.mp4
https://www.youtube.com/watch?v=Nj2cWPxcXdo,212.5447734171,223.1886953512,16f978d4a_1,utterance_23.mp4
https://www.youtube.com/watch?v=Nj2cWPxcXdo,232.8649880185,243.1752446882,16f978d4a_1,utterance_25.mp4
https://www.youtube.com/watch?v=Nj2cWPxcXdo,242.6747467916,250.7828127163,16f978d4a_1,utterance_26.mp4
https://www.youtube.com/watch?v=Nj2cWPxcXdo,250.8495457692,260.5925714894,16f978d4a_1,utterance_27.mp4
https://www.youtube.com/watch?v=Nj2cWPxcXdo,260.1921731722,270.3022306832,16f978d4a_1,utterance_28.mp4
https://www.youtube.com/watch?v=Nj2cWPxcXdo,269.7683662602,277.6094999734,16f978d4a_1,utterance_29.mp4
https://www.youtube.com/watch?v=Nj2cWPxcXdo,278.1767309228,288.7205532776,16f978d4a_1,utterance_30.mp4
https://www.youtube.com/watch?v=Nj2cWPxcXdo,288.4536210661,298.6637781565,16f978d4a_1,utterance_31.mp4
https://www.youtube.com/watch?v=Nj2cWPxcXdo,298.0298141541,308.7404691411,16f978d4a_1,utterance_32.mp4
https://www.youtube.com/watch?v=Nj2cWPxcXdo,308.5402699824,319.1508253901,16f978d4a_1,utterance_33.mp4
https://www.youtube.com/watch?v=Nj2cWPxcXdo,318.5835944406,329.1274167954,16f978d4a_1,utterance_34.mp4
https://www.youtube.com/watch?v=Nj2cWPxcXdo,338.903809042,345.9441461207,16f978d4a_1,utterance_36.mp4
https://www.youtube.com/watch?v=Nj2cWPxcXdo,346.6114766494,353.5517141488,16f978d4a_1,utterance_37.mp4
https://www.youtube.com/watch?v=Nj2cWPxcXdo,353.8520128867,364.3624687151,16f978d4a_1,utterance_38.mp4
https://www.youtube.com/watch?v=6H6LD5Z3VdI,586.1111864407,596.6441217748,34d64e449_4,utterance_62.mp4
https://www.youtube.com/watch?v=6H6LD5Z3VdI,596.1441406672,600.7106347835,34d64e449_4,utterance_63.mp4
https://www.youtube.com/watch?v=6H6LD5Z3VdI,600.8106310051,611.4102304869,34d64e449_4,utterance_64.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,0.2333230803,10.899521037,95e8075a9_1,utterance_1.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,10.4995386136,21.0990728331,95e8075a9_1,utterance_2.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,20.5324310667,30.9319740745,95e8075a9_1,utterance_3.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,30.5653235197,40.9315346589,95e8075a9_1,utterance_4.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,40.3648928925,50.8644315061,95e8075a9_1,utterance_5.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,50.6311084258,58.4640975503,95e8075a9_1,utterance_6.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,58.5640931561,69.0302999011,95e8075a9_1,utterance_7.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,68.5969856091,77.9965725585,95e8075a9_1,utterance_8.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,78.3965549819,88.9294254641,95e8075a9_1,utterance_9.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,89.3627397561,96.7957464572,95e8075a9_1,utterance_10.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,97.2957244864,104.8953905306,95e8075a9_1,utterance_11.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,105.462032297,110.395148852,95e8075a9_1,utterance_12.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,110.5951400637,115.0949423267,95e8075a9_1,utterance_13.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,115.2616016698,120.3613775678,95e8075a9_1,utterance_14.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,121.0946786774,125.7611402834,95e8075a9_1,utterance_15.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,125.7611402834,131.8275403713,95e8075a9_1,utterance_16.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,134.8607404152,141.8604328243,95e8075a9_1,utterance_17.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,142.0937559046,149.6934219488,95e8075a9_1,utterance_18.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,151.1933560365,155.8931495112,95e8075a9_1,utterance_19.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,157.4930792047,158.9930132923,95e8075a9_1,utterance_20.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,160.5262792486,164.0594573218,95e8075a9_1,utterance_21.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,165.426063935,172.3257607382,95e8075a9_1,utterance_22.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,172.4257563441,174.6923234099,95e8075a9_1,utterance_23.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,178.7254795122,186.5251367681,95e8075a9_1,utterance_25.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,186.4251411623,190.1249785785,95e8075a9_1,utterance_26.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,192.9581874107,197.1580028562,95e8075a9_1,utterance_27.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,197.8579720971,200.0245435571,95e8075a9_1,utterance_28.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,202.2911106229,208.0908557618,95e8075a9_1,utterance_29.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,209.7574491926,215.1572119082,95e8075a9_1,utterance_30.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,216.0571723608,223.4901790618,95e8075a9_1,utterance_31.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,227.4900032956,233.0897572229,95e8075a9_1,utterance_32.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,233.5564033835,238.5895155443,95e8075a9_1,utterance_33.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,238.6895111502,241.3560606394,95e8075a9_1,utterance_34.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,242.1893573547,246.9891464352,95e8075a9_1,utterance_35.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,247.789111282,252.9888827859,95e8075a9_1,utterance_36.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,258.2886498956,261.9218235746,95e8075a9_1,utterance_37.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,266.2216346259,271.0214237065,95e8075a9_1,utterance_38.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,271.8213885532,273.6213094584,95e8075a9_1,utterance_39.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,275.5545578381,281.4876304515,95e8075a9_1,utterance_40.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,282.7875733275,286.8540612985,95e8075a9_1,utterance_41.mp4
https://www.youtube.com/watch?v=pndFdCwbZ7o,297.020281226,299.8201581896,95e8075a9_1,utterance_42.mp4
https://www.youtube.com/watch?v=VibOBPob85E,0.7006568026,7.5404017803,481f43809_1,utterance_1.mp4
https://www.youtube.com/watch?v=VibOBPob85E,13.7795837844,24.3561650427,481f43809_1,utterance_3.mp4
https://www.youtube.com/watch?v=VibOBPob85E,23.8223312883,34.0319018405,481f43809_1,utterance_4.mp4
https://www.youtube.com/watch?v=VibOBPob85E,43.9078262962,50.080279081,481f43809_1,utterance_6.mp4
https://www.youtube.com/watch?v=VibOBPob85E,50.2137375195,55.8857211596,481f43809_1,utterance_7.mp4
https://www.youtube.com/watch?v=VibOBPob85E,56.0525442079,61.9580801155,481f43809_1,utterance_8.mp4
https://www.youtube.com/watch?v=VibOBPob85E,62.1249031637,70.332597137,481f43809_1,utterance_9.mp4
https://www.youtube.com/watch?v=VibOBPob85E,70.5327847949,80.4754384699,481f43809_1,utterance_10.mp4
https://www.youtube.com/watch?v=VibOBPob85E,80.3419800313,86.0139636714,481f43809_1,utterance_11.mp4
https://www.youtube.com/watch?v=VibOBPob85E,86.4143389871,93.4209070131,481f43809_1,utterance_12.mp4
https://www.youtube.com/watch?v=VibOBPob85E,95.0557728858,105.6657187538,481f43809_1,utterance_13.mp4
https://www.youtube.com/watch?v=VibOBPob85E,127.0524335378,133.2248863226,481f43809_1,utterance_16.mp4
https://www.youtube.com/watch?v=VibOBPob85E,134.0590015638,139.8310790328,481f43809_1,utterance_17.mp4
https://www.youtube.com/watch?v=VibOBPob85E,140.1313605197,144.9692289186,481f43809_1,utterance_18.mp4
https://www.youtube.com/watch?v=VibOBPob85E,145.5030626729,154.7784241549,481f43809_1,utterance_19.mp4
https://www.youtube.com/watch?v=VibOBPob85E,154.8451533742,160.9842415494,481f43809_1,utterance_20.mp4
https://www.youtube.com/watch?v=VibOBPob85E,161.1510645976,171.1938121015,481f43809_1,utterance_21.mp4
https://www.youtube.com/watch?v=VibOBPob85E,171.4273643691,178.5673908336,481f43809_1,utterance_22.mp4
https://www.youtube.com/watch?v=VibOBPob85E,180.0687982678,190.6787441357,481f43809_1,utterance_23.mp4
https://www.youtube.com/watch?v=VibOBPob85E,190.3450980392,200.2543871045,481f43809_1,utterance_24.mp4
https://www.youtube.com/watch?v=VibOBPob85E,200.3878455431,208.2285288103,481f43809_1,utterance_25.mp4
https://www.youtube.com/watch?v=VibOBPob85E,208.5621749068,213.4334079153,481f43809_1,utterance_26.mp4
https://www.youtube.com/watch?v=VibOBPob85E,213.466772525,219.9395067966,481f43809_1,utterance_27.mp4
https://www.youtube.com/watch?v=VibOBPob85E,220.4733405509,224.7106459762,481f43809_1,utterance_28.mp4
https://www.youtube.com/watch?v=VibOBPob85E,227.0128040419,229.8487958619,481f43809_1,utterance_29.mp4
https://www.youtube.com/watch?v=VibOBPob85E,231.450297125,238.1899482738,481f43809_1,utterance_30.mp4
https://www.youtube.com/watch?v=VibOBPob85E,254.5719716107,260.6443305666,481f43809_1,utterance_33.mp4
https://www.youtube.com/watch?v=VibOBPob85E,260.8778828341,265.7824804523,481f43809_1,utterance_34.mp4
https://www.youtube.com/watch?v=VibOBPob85E,266.0160327198,273.1560591844,481f43809_1,utterance_35.mp4
https://www.youtube.com/watch?v=DlhA15R_-j4,0.5176422764,11.1662833914,789c8d525_1,utterance_1.mp4
https://www.youtube.com/watch?v=DlhA15R_-j4,10.3528455285,19.9662020906,789c8d525_1,utterance_2.mp4
https://www.youtube.com/watch?v=DlhA15R_-j4,19.6704065041,30.319047619,789c8d525_1,utterance_3.mp4
https://www.youtube.com/watch?v=ZZSq_BkIT4s,0,10.2412634771,8555b6134_1,utterance_1.mp4
https://www.youtube.com/watch?v=ZZSq_BkIT4s,9.8075943396,20.4491677898,8555b6134_1,utterance_2.mp4
https://www.youtube.com/watch?v=ZZSq_BkIT4s,20.0822169811,30.623712938,8555b6134_1,utterance_3.mp4
https://www.youtube.com/watch?v=ZZSq_BkIT4s,30.1233254717,40.8316172507,8555b6134_1,utterance_4.mp4
https://www.youtube.com/watch?v=ZZSq_BkIT4s,50.4390566038,60.847115903,8555b6134_1,utterance_6.mp4
https://www.youtube.com/watch?v=ZZSq_BkIT4s,60.4801650943,70.9883018868,8555b6134_1,utterance_7.mp4
https://www.youtube.com/watch?v=ZZSq_BkIT4s,70.5212735849,81.0627695418,8555b6134_1,utterance_8.mp4
https://www.youtube.com/watch?v=ZZSq_BkIT4s,80.5623820755,87.7346024259,8555b6134_1,utterance_9.mp4
https://www.youtube.com/watch?v=ZZSq_BkIT4s,87.8013207547,98.3428167116,8555b6134_1,utterance_10.mp4
https://www.youtube.com/watch?v=Gw79oIuAuMU,360.2575178669,362.3241320515,71091df7b_4,utterance_49.mp4
https://www.youtube.com/watch?v=Gw79oIuAuMU,363.990756394,368.9239644477,71091df7b_4,utterance_50.mp4
https://www.youtube.com/watch?v=Gw79oIuAuMU,370.9905786323,372.2905456194,71091df7b_4,utterance_51.mp4
https://www.youtube.com/watch?v=Gw79oIuAuMU,373.5571801197,374.590487212,71091df7b_4,utterance_52.mp4
https://www.youtube.com/watch?v=Gw79oIuAuMU,376.590436423,380.6903323055,71091df7b_4,utterance_53.mp4
https://www.youtube.com/watch?v=Gw79oIuAuMU,382.6569490296,389.6901037548,71091df7b_4,utterance_54.mp4
https://www.youtube.com/watch?v=Gw79oIuAuMU,390.5900808997,392.2233727553,71091df7b_4,utterance_55.mp4
https://www.youtube.com/watch?v=Gw79oIuAuMU,394.0899920189,397.5565706512,71091df7b_4,utterance_56.mp4
https://www.youtube.com/watch?v=Gw79oIuAuMU,398.7565401778,401.2564766915,71091df7b_4,utterance_57.mp4
https://www.youtube.com/watch?v=Gw79oIuAuMU,403.1897609287,407.3563217849,71091df7b_4,utterance_58.mp4
https://www.youtube.com/watch?v=Gw79oIuAuMU,409.7229283512,414.9227962997,71091df7b_4,utterance_59.mp4
https://www.youtube.com/watch?v=Gw79oIuAuMU,761.81398694,771.9137304553,71091df7b_8,utterance_103.mp4
https://www.youtube.com/watch?v=Gw79oIuAuMU,771.6137380736,781.4134892073,71091df7b_8,utterance_104.mp4
https://www.youtube.com/watch?v=Gw79oIuAuMU,780.9468343914,791.2465728279,71091df7b_8,utterance_105.mp4
https://www.youtube.com/watch?v=Gw79oIuAuMU,790.7465855251,799.9463518955,71091df7b_8,utterance_106.mp4
https://www.youtube.com/watch?v=Gw79oIuAuMU,799.613027027,804.4462376202,71091df7b_8,utterance_107.mp4
https://www.youtube.com/watch?v=Gw79oIuAuMU,804.7462300018,809.8794329766,71091df7b_8,utterance_108.mp4
https://www.youtube.com/watch?v=cffsQpa1pm8,127.0564776119,137.0661791045,c22c67af7_1,utterance_15.mp4
https://www.youtube.com/watch?v=cffsQpa1pm8,138.0337835821,145.9414477612,c22c67af7_1,utterance_16.mp4
https://www.youtube.com/watch?v=cffsQpa1pm8,145.9748134328,150.9796641791,c22c67af7_1,utterance_17.mp4
https://www.youtube.com/watch?v=cffsQpa1pm8,154.3829626866,161.4564850746,c22c67af7_1,utterance_18.mp4
https://www.youtube.com/watch?v=cffsQpa1pm8,162.7911119403,172.8008134328,c22c67af7_1,utterance_19.mp4
https://www.youtube.com/watch?v=cffsQpa1pm8,172.3670597015,182.6103208955,c22c67af7_1,utterance_20.mp4
https://www.youtube.com/watch?v=cffsQpa1pm8,182.1765671642,187.1480522388,c22c67af7_1,utterance_21.mp4
https://www.youtube.com/watch?v=cffsQpa1pm8,187.314880597,192.1529029851,c22c67af7_1,utterance_22.mp4
https://www.youtube.com/watch?v=cffsQpa1pm8,192.2196343284,198.3922835821,c22c67af7_1,utterance_23.mp4
https://www.youtube.com/watch?v=cffsQpa1pm8,199.6935447761,207.1674552239,c22c67af7_1,utterance_24.mp4
https://www.youtube.com/watch?v=TIs4tX3SlLY,0.2332990599,10.1985017626,d2ed51271_1,utterance_1.mp4
https://www.youtube.com/watch?v=TIs4tX3SlLY,9.798560517,20.2303613396,d2ed51271_1,utterance_2.mp4
https://www.youtube.com/watch?v=TIs4tX3SlLY,20.2970182139,30.8954612221,d2ed51271_1,utterance_3.mp4
https://www.youtube.com/watch?v=TIs4tX3SlLY,30.5621768508,40.4607226792,d2ed51271_1,utterance_4.mp4
https://www.youtube.com/watch?v=PNbenf7oyvU,0,10.2990086622,0e02ee3c5_1,utterance_1.mp4
https://www.youtube.com/watch?v=PNbenf7oyvU,9.7990567854,20.1980558229,0e02ee3c5_1,utterance_2.mp4
https://www.youtube.com/watch?v=PNbenf7oyvU,20.2980461983,28.3306063523,0e02ee3c5_1,utterance_3.mp4
https://www.youtube.com/watch?v=PNbenf7oyvU,28.6972377286,33.9967276227,0e02ee3c5_1,utterance_4.mp4
https://www.youtube.com/watch?v=PNbenf7oyvU,36.8631183831,47.1621270452,0e02ee3c5_1,utterance_5.mp4
https://www.youtube.com/watch?v=PNbenf7oyvU,46.6621751684,54.7613955727,0e02ee3c5_1,utterance_6.mp4
https://www.youtube.com/watch?v=PNbenf7oyvU,54.8280558229,65.4270356112,0e02ee3c5_1,utterance_7.mp4
https://www.youtube.com/watch?v=PNbenf7oyvU,64.8604234841,75.359412897,0e02ee3c5_1,utterance_8.mp4
https://www.youtube.com/watch?v=PNbenf7oyvU,74.8927911453,85.4251106833,0e02ee3c5_1,utterance_9.mp4
https://www.youtube.com/watch?v=8bsLZ6QxhzM,69.5285004344,77.4946133797,1add840e2_2,utterance_12.mp4
https://www.youtube.com/watch?v=8bsLZ6QxhzM,77.6945994787,88.227200695,1add840e2_2,utterance_13.mp4
https://www.youtube.com/watch?v=8bsLZ6QxhzM,87.7272354474,94.793410947,1add840e2_2,utterance_14.mp4
https://www.youtube.com/watch?v=8bsLZ6QxhzM,94.9600660295,104.0594335361,1add840e2_2,utterance_15.mp4
https://www.youtube.com/watch?v=8bsLZ6QxhzM,104.2927506516,108.12581755,1add840e2_2,utterance_16.mp4
https://www.youtube.com/watch?v=8bsLZ6QxhzM,116.1919235447,126.9245108601,1add840e2_2,utterance_19.mp4
https://www.youtube.com/watch?v=8bsLZ6QxhzM,126.457876629,130.7575777585,1add840e2_2,utterance_20.mp4
https://www.youtube.com/watch?v=8bsLZ6QxhzM,131.1242189401,137.8570842745,1add840e2_2,utterance_21.mp4
https://www.youtube.com/watch?v=8bsLZ6QxhzM,138.1237324066,142.5234265856,1add840e2_2,utterance_22.mp4
https://www.youtube.com/watch?v=8bsLZ6QxhzM,142.5567576021,152.9560347524,1add840e2_2,utterance_23.mp4
https://www.youtube.com/watch?v=8bsLZ6QxhzM,153.7559791486,164.3885734144,1add840e2_2,utterance_24.mp4
https://www.youtube.com/watch?v=8bsLZ6QxhzM,163.7886151173,169.5548809731,1add840e2_2,utterance_25.mp4
https://www.youtube.com/watch?v=8bsLZ6QxhzM,170.0881772372,172.6879965248,1add840e2_2,utterance_26.mp4
https://www.youtube.com/watch?v=8bsLZ6QxhzM,172.8879826238,183.6205699392,1add840e2_2,utterance_27.mp4
https://www.youtube.com/watch?v=8bsLZ6QxhzM,183.1539357081,191.7866689835,1add840e2_2,utterance_28.mp4
https://www.youtube.com/watch?v=-Vii-P_bF3k,46.7013574661,54.9408112476,2af27e034_2,utterance_10.mp4
https://www.youtube.com/watch?v=-Vii-P_bF3k,55.10760181,61.278852618,2af27e034_2,utterance_11.mp4
https://www.youtube.com/watch?v=-Vii-P_bF3k,61.8792986425,70.7191984486,2af27e034_2,utterance_12.mp4
https://www.youtube.com/watch?v=-Vii-P_bF3k,71.4530769231,73.0542663219,2af27e034_2,utterance_13.mp4
https://www.youtube.com/watch?v=-Vii-P_bF3k,74.0216515837,75.6895572075,2af27e034_2,utterance_14.mp4
https://www.youtube.com/watch?v=-Vii-P_bF3k,76.356719457,79.4256658048,2af27e034_2,utterance_15.mp4
https://www.youtube.com/watch?v=-Vii-P_bF3k,79.859321267,81.9942404654,2af27e034_2,utterance_16.mp4
https://www.youtube.com/watch?v=-Vii-P_bF3k,82.1943891403,87.7651939237,2af27e034_2,utterance_17.mp4
https://www.youtube.com/watch?v=-Vii-P_bF3k,88.2655656109,92.4686877828,2af27e034_2,utterance_18.mp4
https://www.youtube.com/watch?v=-Vii-P_bF3k,92.4686877828,96.8386005171,2af27e034_2,utterance_19.mp4
