link,video,utterance,transcript
"https://www.youtube.com/watch?v=eWQMcQ6xryA",a77361542_1,utterance_9.mp4,"back to the community and like I say we do these on the 1st and on the third Thursday of every month so go ahead and you can sign up right here somewhere on this page are you"
"https://www.youtube.com/watch?v=eWQMcQ6xryA",a77361542_1,utterance_10.mp4,"you go ahead and just fill in the information get yourself signed up save a seat and I look forward to seeing you in the studio"
"https://www.youtube.com/watch?v=L0wAZi18UxU",cf197f451_1,utterance_1.mp4,"girls have always been with me not by choice it's not on my part"
"https://www.youtube.com/watch?v=L0wAZi18UxU",cf197f451_1,utterance_2.mp4,"it just happens I don't want to"
"https://www.youtube.com/watch?v=L0wAZi18UxU",cf197f451_1,utterance_3.mp4,"I want to believe but then forced himself on me perhaps the old Indian woman did it to me"
"https://www.youtube.com/watch?v=L0wAZi18UxU",cf197f451_1,utterance_4.mp4,"original house too long as a child"
"https://www.youtube.com/watch?v=L0wAZi18UxU",cf197f451_1,utterance_5.mp4,"goodnight. Face by ceiling over and over and then fashion March"
"https://www.youtube.com/watch?v=L0wAZi18UxU",cf197f451_1,utterance_6.mp4,"forever and steps to a silencer on if this had been my only and counting this method"
"https://www.youtube.com/watch?v=L0wAZi18UxU",cf197f451_1,utterance_7.mp4,"the rules of cycling"
"https://www.youtube.com/watch?v=L0wAZi18UxU",cf197f451_1,utterance_8.mp4,"the persuasions are the Halstead white diamond glow"
"https://www.youtube.com/watch?v=L0wAZi18UxU",cf197f451_1,utterance_9.mp4,"when glucose is stronger than your world Magic"
"https://www.youtube.com/watch?v=L0wAZi18UxU",cf197f451_1,utterance_10.mp4,"just leaving my room well not really sleep was never something I did not show especially of Leon"
"https://www.youtube.com/watch?v=L0wAZi18UxU",cf197f451_1,utterance_11.mp4,"my worries at 7 for our way"
"https://www.youtube.com/watch?v=L0wAZi18UxU",cf197f451_1,utterance_12.mp4,"my newborn sleep awake forever awake"
"https://www.youtube.com/watch?v=L0wAZi18UxU",cf197f451_1,utterance_13.mp4,"my father has loved me my mother"
"https://www.youtube.com/watch?v=L0wAZi18UxU",cf197f451_1,utterance_14.mp4,"I was always worried mother would leave me too"
"https://www.youtube.com/watch?v=L0wAZi18UxU",cf197f451_1,utterance_15.mp4,"I was supposed to go but they legal always lingering"
"https://www.youtube.com/watch?v=L0wAZi18UxU",cf197f451_1,utterance_16.mp4,"never really gone"
"https://www.youtube.com/watch?v=OuAHjY0_A1c",d096f5992_1,utterance_1.mp4,"welcome back to the Mallard project and conditions in this week we're doing the little dog laughed by Douglas Carter beane this is me opening my lots of the whole plate display"
"https://www.youtube.com/watch?v=OuAHjY0_A1c",d096f5992_1,utterance_2.mp4,"is about an agent a gay movie star that gay movie stars prostitute and that game movie stars prostitutes girlfriend so real hoops hope you like it"
"https://www.youtube.com/watch?v=OuAHjY0_A1c",d096f5992_1,utterance_3.mp4,"present like that if you do have subscribed already please do so share it with your friends and as always thank you so much for watching my life Project"
"https://www.youtube.com/watch?v=OuAHjY0_A1c",d096f5992_1,utterance_4.mp4,"where New York would we accepting awards from critics which we love even more so my client rising Young movies"
"https://www.youtube.com/watch?v=OuAHjY0_A1c",d096f5992_1,utterance_5.mp4,"restart kms server current homosexuality has he informed the paper"
"https://www.youtube.com/watch?v=OuAHjY0_A1c",d096f5992_1,utterance_6.mp4,"first date for this show so now he's gay"
"https://www.youtube.com/watch?v=OuAHjY0_A1c",d096f5992_1,utterance_7.mp4,"I throw a flame retardant Blanket on the potential brushfire involved"
"https://www.youtube.com/watch?v=OuAHjY0_A1c",d096f5992_1,utterance_8.mp4,"carpet Joe Swash and I want chases the light and warmth grown lyrics and it is the unmistakable moment when the"
"https://www.youtube.com/watch?v=OuAHjY0_A1c",d096f5992_1,utterance_9.mp4,"indoors and his little deception later"
"https://www.youtube.com/watch?v=OuAHjY0_A1c",d096f5992_1,utterance_10.mp4,"in one of the inevitable moments of introspection that inevitably happen at award shows"
"https://www.youtube.com/watch?v=OuAHjY0_A1c",d096f5992_1,utterance_11.mp4,"as I wonder just how much of my life will be spent in the same old gold bamboo chair I've realised my evenings date is trucking"
"https://www.youtube.com/watch?v=OuAHjY0_A1c",d096f5992_1,utterance_12.mp4,"away from the table towards the diet P1 acceptance speeches inspired"
"https://www.youtube.com/watch?v=OuAHjY0_A1c",d096f5992_1,utterance_13.mp4,"he forget to think the writer who is credited who just want a warm at 10 minutes prior"
"https://www.youtube.com/watch?v=OuAHjY0_A1c",d096f5992_1,utterance_14.mp4,"and loops thanks the rider hebra answer project but talk"
"https://www.youtube.com/watch?v=OuAHjY0_A1c",d096f5992_1,utterance_15.mp4,"screenwriters at the end when you think the deceased parent or the name"
"https://www.youtube.com/watch?v=OuAHjY0_A1c",d096f5992_1,utterance_16.mp4,"the closest Argos to me"
"https://www.youtube.com/watch?v=OuAHjY0_A1c",d096f5992_1,utterance_17.mp4,"talked with emulsion then extending an open palm today my client states"
"https://www.youtube.com/watch?v=OuAHjY0_A1c",d096f5992_1,utterance_18.mp4,"significantly Ramadan is dermabrasion face"
"https://www.youtube.com/watch?v=OuAHjY0_A1c",d096f5992_1,utterance_19.mp4,"the woman who taught me how to love and how to dream and then"
"https://www.youtube.com/watch?v=OuAHjY0_A1c",d096f5992_1,utterance_20.mp4,"recites the vacuum of adapt the disbelief that the pansy actually went"
"https://www.youtube.com/watch?v=OuAHjY0_A1c",d096f5992_1,utterance_21.mp4,"the spin room of industry professionals it quickly recovers realising that there cameras"
"https://www.youtube.com/watch?v=OuAHjY0_A1c",d096f5992_1,utterance_22.mp4,"everywhere I know probably broadcasting this morning because there were involved in delivering a plan and the dream really must"
"https://www.youtube.com/watch?v=OuAHjY0_A1c",d096f5992_1,utterance_23.mp4,"must be capped Peter Pan to defend little fairy Tinkerbell the room first"
"https://www.youtube.com/watch?v=OuAHjY0_A1c",d096f5992_1,utterance_24.mp4,"blood clotting during can he walks down to me and presented award and holds me in his masculine arms and kisses me on the lips"
"https://www.youtube.com/watch?v=OuAHjY0_A1c",d096f5992_1,utterance_25.mp4,"Hot Flashes part is I'm actually touched I real"
"https://www.youtube.com/watch?v=OuAHjY0_A1c",d096f5992_1,utterance_26.mp4,"I really like him and he likes me and he said that's not very well"
"https://www.youtube.com/watch?v=OuAHjY0_A1c",d096f5992_1,utterance_27.mp4,"can a mean something later when I'm in my hotel room watching"
"https://www.youtube.com/watch?v=OuAHjY0_A1c",d096f5992_1,utterance_28.mp4,"inevitable rebroadcast of the programme only wish when he announced uh loves that my face didn't have"
"https://www.youtube.com/watch?v=OuAHjY0_A1c",d096f5992_1,utterance_29.mp4,"a lot of f****** shock"
"https://www.youtube.com/watch?v=sV1X3zrHY5U",e0fbb351e_1,utterance_1.mp4,"hi I'm due this and this is the model project where every week I'll be serving up heart monologues from Dylan Theatre and arrangement contemporary classic"
"https://www.youtube.com/watch?v=sV1X3zrHY5U",e0fbb351e_1,utterance_2.mp4,"and this week we're starting off with a big blue window by Craig Lucas"
"https://www.youtube.com/watch?v=sV1X3zrHY5U",e0fbb351e_1,utterance_3.mp4,"this is my ex super beat up copy from the Terminator dish and then French seems to think this is a common aim may be debatable but you see first"
"https://www.youtube.com/watch?v=sV1X3zrHY5U",e0fbb351e_1,utterance_4.mp4,"when I first came to New York I didn't know soul"
"https://www.youtube.com/watch?v=sV1X3zrHY5U",e0fbb351e_1,utterance_5.mp4,"didn't know I was here I just came and I ran into town on the street which was nice you never said my face or another class in high school"
"https://www.youtube.com/watch?v=sV1X3zrHY5U",e0fbb351e_1,utterance_6.mp4,"they're messing around and no experience never anything secret and then I went to go get"
"https://www.youtube.com/watch?v=sV1X3zrHY5U",e0fbb351e_1,utterance_7.mp4,"get my teeth cleaned I'm all things and I had 30 cavities"
"https://www.youtube.com/watch?v=sV1X3zrHY5U",e0fbb351e_1,utterance_8.mp4,"I want her seeing a lot of them dentist right you guys and"
"https://www.youtube.com/watch?v=sV1X3zrHY5U",e0fbb351e_1,utterance_9.mp4,"Maarten van der Horst"
"https://www.youtube.com/watch?v=sV1X3zrHY5U",e0fbb351e_1,utterance_11.mp4,"he was fine and her going out with in a minute I'm very much lol"
"https://www.youtube.com/watch?v=sV1X3zrHY5U",e0fbb351e_1,utterance_12.mp4,"and we get married wedding"
"https://www.youtube.com/watch?v=sV1X3zrHY5U",e0fbb351e_1,utterance_13.mp4,"big apartment on 21st March to pick the two of us. Windows and all three sides"
"https://www.youtube.com/watch?v=sV1X3zrHY5U",e0fbb351e_1,utterance_14.mp4,"and we've been married about 3 months you are not quite and I think"
"https://www.youtube.com/watch?v=sV1X3zrHY5U",e0fbb351e_1,utterance_15.mp4,"pregnant I was amazed that I was late"
"https://www.youtube.com/watch?v=sV1X3zrHY5U",e0fbb351e_1,utterance_16.mp4,"anyway I couldn't and I'm still"
"https://www.youtube.com/watch?v=sV1X3zrHY5U",e0fbb351e_1,utterance_17.mp4,"there's never calls on and it was late late afternoon remember everything being"
"https://www.youtube.com/watch?v=sV1X3zrHY5U",e0fbb351e_1,utterance_18.mp4,"Justin Bieber forecast"
"https://www.youtube.com/watch?v=sV1X3zrHY5U",e0fbb351e_1,utterance_19.mp4,"Merseyside canal on the terrace"
"https://www.youtube.com/watch?v=sV1X3zrHY5U",e0fbb351e_1,utterance_20.mp4,"Bromsgrove everyone on the terrace and kissed me and I put my"
"https://www.youtube.com/watch?v=sV1X3zrHY5U",e0fbb351e_1,utterance_21.mp4,"record back to look up at the sky and a reflection from the glass and I put"
"https://www.youtube.com/watch?v=sV1X3zrHY5U",e0fbb351e_1,utterance_22.mp4,"put my head back with a double socket for another one above us"
"https://www.youtube.com/watch?v=sV1X3zrHY5U",e0fbb351e_1,utterance_23.mp4,"remove humans and I said my back against the rail and it"
"https://www.youtube.com/watch?v=sV1X3zrHY5U",e0fbb351e_1,utterance_24.mp4,"to my darling we were over and I saw us"
"https://www.youtube.com/watch?v=sV1X3zrHY5U",e0fbb351e_1,utterance_25.mp4,"leave the window and I loved and I've reached past him at triangle onto something"
"https://www.youtube.com/watch?v=sV1X3zrHY5U",e0fbb351e_1,utterance_26.mp4,"was anything just blew and I didn't black out I start very clearly just as bad this is"
"https://www.youtube.com/watch?v=sV1X3zrHY5U",e0fbb351e_1,utterance_27.mp4,"real and it's ruining everything"
"https://www.youtube.com/watch?v=sV1X3zrHY5U",e0fbb351e_1,utterance_28.mp4,"has before your eyes slowly like a dream and Marty was screaming and"
"https://www.youtube.com/watch?v=sV1X3zrHY5U",e0fbb351e_1,utterance_29.mp4,"signing up me and we turned over once or twice"
"https://www.youtube.com/watch?v=sV1X3zrHY5U",e0fbb351e_1,utterance_31.mp4,"female only broke every bone"
"https://www.youtube.com/watch?v=Qx0KnNRrRdI",0af72f957_1,utterance_1.mp4,"I am tired of my catalogue Newtown Powys"
"https://www.youtube.com/watch?v=Qx0KnNRrRdI",0af72f957_1,utterance_2.mp4,"any idea how annoying it is to be a cat book"
"https://www.youtube.com/watch?v=Qx0KnNRrRdI",0af72f957_1,utterance_3.mp4,"I want to go to the beach love having the urge to go to the bathroom I want to go swimming again and I am exhausted from all of those now"
"https://www.youtube.com/watch?v=Qx0KnNRrRdI",0af72f957_1,utterance_4.mp4,"pleased architect"
"https://www.youtube.com/watch?v=Qx0KnNRrRdI",0af72f957_1,utterance_6.mp4,"I want to be normal again"
"https://www.youtube.com/watch?v=RQjNk3l9ZU8",7b5fbb086_1,utterance_8.mp4,"when are we going to try and get 60 seconds for you then"
"https://www.youtube.com/watch?v=RQjNk3l9ZU8",7b5fbb086_1,utterance_9.mp4,"20 Year of the 2015"
"https://www.youtube.com/watch?v=RQjNk3l9ZU8",7b5fbb086_1,utterance_10.mp4,"best year emotionally with app"
"https://www.youtube.com/watch?v=Nj2cWPxcXdo",16f978d4a_1,utterance_1.mp4,"Dr Morrison here and I am here to read another my work for you this one's called alien goo it's adapted from my play Touch by an alien touch by an alien is"
"https://www.youtube.com/watch?v=Nj2cWPxcXdo",16f978d4a_1,utterance_2.mp4,"is a satire of things like Star Trek"
"https://www.youtube.com/watch?v=Nj2cWPxcXdo",16f978d4a_1,utterance_4.mp4,"destiny and one group or singing agenda on another and taking control in a way"
"https://www.youtube.com/watch?v=Nj2cWPxcXdo",16f978d4a_1,utterance_5.mp4,"sci-fi version of what happened in America with the original settlers coming from Europe to America and kind of"
"https://www.youtube.com/watch?v=Nj2cWPxcXdo",16f978d4a_1,utterance_6.mp4,"forcing and tricking the native Americans are not to give up their my answer is historical"
"https://www.youtube.com/watch?v=Nj2cWPxcXdo",16f978d4a_1,utterance_8.mp4,"this is the captain character and he's talking to the commander first Money Talks to one of the aliens so he can get those aliens to sign the Galaxy"
"https://www.youtube.com/watch?v=Nj2cWPxcXdo",16f978d4a_1,utterance_9.mp4,"FIFA 18"
"https://www.youtube.com/watch?v=Nj2cWPxcXdo",16f978d4a_1,utterance_10.mp4,"which I never did we can get those aliens just signed the Galaxy confederation charter promise me you won't"
"https://www.youtube.com/watch?v=Nj2cWPxcXdo",16f978d4a_1,utterance_11.mp4,"chop off one of their hands again that was so gross you got alien glue all over the Wii pad it doesn't work right it all"
"https://www.youtube.com/watch?v=Nj2cWPxcXdo",16f978d4a_1,utterance_12.mp4,"so he's reacting to another space Explorer has rotten an alien and hold out the repairs the week"
"https://www.youtube.com/watch?v=Nj2cWPxcXdo",16f978d4a_1,utterance_16.mp4,"confederation that you agree to the GCC and your planet and all the resources here will belong to us"
"https://www.youtube.com/watch?v=Nj2cWPxcXdo",16f978d4a_1,utterance_18.mp4,"ivara supreme leader it sparkles"
"https://www.youtube.com/watch?v=Nj2cWPxcXdo",16f978d4a_1,utterance_19.mp4,"creepy"
"https://www.youtube.com/watch?v=Nj2cWPxcXdo",16f978d4a_1,utterance_20.mp4,"not very well"
"https://www.youtube.com/watch?v=Nj2cWPxcXdo",16f978d4a_1,utterance_21.mp4,"and then I froze like then the alien throw something interesting me out"
"https://www.youtube.com/watch?v=Nj2cWPxcXdo",16f978d4a_1,utterance_22.mp4,"Murano"
"https://www.youtube.com/watch?v=Nj2cWPxcXdo",16f978d4a_1,utterance_23.mp4,"original kebabish I was just going to Reading this but then I somehow the actor in the just comes up"
"https://www.youtube.com/watch?v=Nj2cWPxcXdo",16f978d4a_1,utterance_25.mp4,"what is a challenge because you're even though it's a silly comedy you still are talking to two different characters and so it's really important"
"https://www.youtube.com/watch?v=Nj2cWPxcXdo",16f978d4a_1,utterance_26.mp4,"can you find a way to make it clear that you are to talking to you for girls especially if you're up performing the someone so"
"https://www.youtube.com/watch?v=Nj2cWPxcXdo",16f978d4a_1,utterance_27.mp4,"on the one hand you have the commander you're talking to in the summer brings in an alien in the new talking to the aliens and Natalie are you talking to the"
"https://www.youtube.com/watch?v=Nj2cWPxcXdo",16f978d4a_1,utterance_28.mp4,"alien but you're interacting with the alien alien throws the badge at you and you have a cup of tea afternoon"
"https://www.youtube.com/watch?v=Nj2cWPxcXdo",16f978d4a_1,utterance_29.mp4,"are you going to be able to use props so that's an issue as well so when you go to this one more time"
"https://www.youtube.com/watch?v=Nj2cWPxcXdo",16f978d4a_1,utterance_30.mp4,"and hopefully I'll talk to you later one more in the first Lions interesting I always wanted to"
"https://www.youtube.com/watch?v=Nj2cWPxcXdo",16f978d4a_1,utterance_31.mp4,"change it now that I'm reading it again sorry it's just want to say"
"https://www.youtube.com/watch?v=Nj2cWPxcXdo",16f978d4a_1,utterance_32.mp4,"do you think we can get those as you know I'm very tempted to change that everytime I look at these I was watching something"
"https://www.youtube.com/watch?v=Nj2cWPxcXdo",16f978d4a_1,utterance_33.mp4,"that's true as me as a writer everytime I look at something I was want to change something written pieces never done and you might be in a couple of years I have something there"
"https://www.youtube.com/watch?v=Nj2cWPxcXdo",16f978d4a_1,utterance_34.mp4,"changes to I do update my place while we ride on mower so I'm always open to suggestions so please send me suggestions if you doing a monologue you like white"
"https://www.youtube.com/watch?v=Nj2cWPxcXdo",16f978d4a_1,utterance_36.mp4,"confederation charter promise me you won't top up one of their hands again that was so gross"
"https://www.youtube.com/watch?v=Nj2cWPxcXdo",16f978d4a_1,utterance_37.mp4,"you got alien goo all over the Wii pad"
"https://www.youtube.com/watch?v=Nj2cWPxcXdo",16f978d4a_1,utterance_38.mp4,"it still doesn't work right I still can't get the lines right it still doesn't work right and so that's one thing you have to think about it"
"https://www.youtube.com/watch?v=6H6LD5Z3VdI",34d64e449_4,utterance_62.mp4,"I know none of this means anything to you but I simply need your hand print it says you agree to the GCC"
"https://www.youtube.com/watch?v=6H6LD5Z3VdI",34d64e449_4,utterance_63.mp4,"and your planet and all the resources are belong to us"
"https://www.youtube.com/watch?v=6H6LD5Z3VdI",34d64e449_4,utterance_64.mp4,"will give you this shiny new GCC Mac"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_1.mp4,"hey there it's Candice and I'm back with my life project this week the pieces any given Monday this is Sarah's monologue for parents of recently separated at her father refuses"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_2.mp4,"uses to Jennifer himself which causes Sarah to have an existential crisis she's a philosophy major and its uses dark humour to cope with this separation"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_3.mp4,"so like subscribe enjoy share with your friends and as always thank you so much for watching OK well this is going to sound"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_4.mp4,"sounds really anti-semitic but I'm Jewish so it's ok"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_5.mp4,"I have a real problem with Jewish man and you know it's not the work or anything it's in its specifically"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_6.mp4,"Jewish men who marry Jewish women are so whipped and"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_7.mp4,"I don't really know why I mean maybe it's the whole circumcision thing because talk about starting off on the wrong foot"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_8.mp4,"it not raining this isn't the scientific study or anything but you know I have a lot of first-hand observation on the whole"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_9.mp4,"Jewish male female relationship thing I went to private school and you know I am outside do you know why"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_10.mp4,"so kissing point my uncle Aaron big guy"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_11.mp4,"Libra lawyer who deals with teamsters and then there is my"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_12.mp4,"yeah but not at all she has to do is that"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_13.mp4,"it's reasonable in the sky"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_14.mp4,"what's a decent paint off bed sheets"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_15.mp4,"Aaron meaning"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_16.mp4,"route to the jewellery store to find some sort of Peace offering and you know what he did"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_17.mp4,"is I always think about that scene in To Kill a Mockingbird you know what the rabid dog"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_18.mp4,"and ask out things for Dad's the womb comes to find out he's actually"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_19.mp4,"and I just keep bleeding in oh my god"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_20.mp4,"do something"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_21.mp4,"I really do think that my parents and I love each other because"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_22.mp4,"how many times in a minute"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_23.mp4,"and is always very disturbing but"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_25.mp4,"what is the problem usually as bad as my aunt Miriam"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_26.mp4,"but memories are just so"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_27.mp4,"there's always going to be done and she's just like"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_28.mp4,"there's no way I'm having a dog in this house"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_29.mp4,"ns1 timesheet embarrassing with his friend Mickey because he put his feet on a coffee tea"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_30.mp4,"ice cream with this is just a stupid man"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_31.mp4,"and I take that back I wanted you to say it I want my daddy just getting face and seeds"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_32.mp4,"at my school in Abbey in my department"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_33.mp4,"would you go an hour without hot gas coming up because"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_34.mp4,"I don't know I don't always start it"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_35.mp4,"talk about your eternal questions how do"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_36.mp4,"6 million people get into cars"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_37.mp4,"I'm never gonna break this down"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_38.mp4,"and then I looked at my employment"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_39.mp4,"my dad and I just"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_40.mp4,"northern African pounding on the door and then started to fight back in the wildlife"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_41.mp4,"Maris listen to the man get on the train"
"https://www.youtube.com/watch?v=pndFdCwbZ7o",95e8075a9_1,utterance_42.mp4,"Nantucket"
"https://www.youtube.com/watch?v=VibOBPob85E",481f43809_1,utterance_1.mp4,"everybody Morrison I am going to start a new series of just reading my mum wants"
"https://www.youtube.com/watch?v=VibOBPob85E",481f43809_1,utterance_3.mp4,"and I am doing this just so people can get a feel for it if you're not a native English speaker this could be helpful for you as well just take"
"https://www.youtube.com/watch?v=VibOBPob85E",481f43809_1,utterance_4.mp4,"secure parcel for actors sometimes its best to memorize a monologue just the words and then let the door"
"https://www.youtube.com/watch?v=VibOBPob85E",481f43809_1,utterance_6.mp4,"what is bug eyed creature"
"https://www.youtube.com/watch?v=VibOBPob85E",481f43809_1,utterance_7.mp4,"and this is from a series of mild the bullied bungled and botched"
"https://www.youtube.com/watch?v=VibOBPob85E",481f43809_1,utterance_8.mp4,"it's a series about bullying about"
"https://www.youtube.com/watch?v=VibOBPob85E",481f43809_1,utterance_9.mp4,"hard it is growing up and it was a series of monologues that was originally"
"https://www.youtube.com/watch?v=VibOBPob85E",481f43809_1,utterance_10.mp4,"suggested to me from a group of students in Oregon so they can were the inspiration of the start of this"
"https://www.youtube.com/watch?v=VibOBPob85E",481f43809_1,utterance_11.mp4,"and I'm actually great series"
"https://www.youtube.com/watch?v=VibOBPob85E",481f43809_1,utterance_12.mp4,"so he was bug eyed creature that character is Luke"
"https://www.youtube.com/watch?v=VibOBPob85E",481f43809_1,utterance_13.mp4,"girl in the new kid at school is like discovering a new planet everything is strange and confusing and you're the weird alien ever"
"https://www.youtube.com/watch?v=VibOBPob85E",481f43809_1,utterance_16.mp4,"live long and prosper nanu nanu"
"https://www.youtube.com/watch?v=VibOBPob85E",481f43809_1,utterance_17.mp4,"those are my geek games and may the force be with you"
"https://www.youtube.com/watch?v=VibOBPob85E",481f43809_1,utterance_18.mp4,"how come that one doesn't have a hand sign it really needs one"
"https://www.youtube.com/watch?v=VibOBPob85E",481f43809_1,utterance_19.mp4,"the CIA triad may the force be with you the force be with you make you live long and prosper"
"https://www.youtube.com/watch?v=VibOBPob85E",481f43809_1,utterance_20.mp4,"I like that I need to make that t-shirt with I need to make a t-shirt with that one on there"
"https://www.youtube.com/watch?v=VibOBPob85E",481f43809_1,utterance_21.mp4,"you know the principle maybe change my shirt I had one was sparked in the bottom hand sign saying go trick yourself like anyone would be offended by that"
"https://www.youtube.com/watch?v=VibOBPob85E",481f43809_1,utterance_22.mp4,"he said students are allowed to wear anything with words on it ironic school banning words"
"https://www.youtube.com/watch?v=VibOBPob85E",481f43809_1,utterance_23.mp4,"schools not the place to be unique or stand out they have the small they want everyone to fit in if you're not a certain way the whole school says you're not their type in Irish"
"https://www.youtube.com/watch?v=VibOBPob85E",481f43809_1,utterance_24.mp4,"rejection rejection all about rejection I am proud to say I have always been the last to be picked for any School activity"
"https://www.youtube.com/watch?v=VibOBPob85E",481f43809_1,utterance_25.mp4,"especially when it's a trader make sure I'm fast enough I'm really lucky they have too many team members so I have to sit out"
"https://www.youtube.com/watch?v=VibOBPob85E",481f43809_1,utterance_26.mp4,"to make sure I'm the last to be picked I wasn't so they think I'm a liability"
"https://www.youtube.com/watch?v=VibOBPob85E",481f43809_1,utterance_27.mp4,"unity don't know they are in a nose pick because he wants to pass the ball to a nose picker"
"https://www.youtube.com/watch?v=VibOBPob85E",481f43809_1,utterance_28.mp4,"oh that's a good idea for hand sign"
"https://www.youtube.com/watch?v=VibOBPob85E",481f43809_1,utterance_29.mp4,"may the force be with you"
"https://www.youtube.com/watch?v=VibOBPob85E",481f43809_1,utterance_30.mp4,"they noticed that one I know that's gross but hey I have my bug eyed creature reputation to maintain"
"https://www.youtube.com/watch?v=VibOBPob85E",481f43809_1,utterance_33.mp4,"and other goodies down below"
"https://www.youtube.com/watch?v=VibOBPob85E",481f43809_1,utterance_34.mp4,"secondhand come back from Germany questions"
"https://www.youtube.com/watch?v=VibOBPob85E",481f43809_1,utterance_35.mp4,"this monologue"
"https://www.youtube.com/watch?v=DlhA15R_-j4",789c8d525_1,utterance_1.mp4,"everybody are we have some contacts for 2017 for our new website free help for active.com"
"https://www.youtube.com/watch?v=DlhA15R_-j4",789c8d525_1,utterance_2.mp4,"free help for actors. Comm is a spin-off of R3 drama.net website free drama.net"
"https://www.youtube.com/watch?v=DlhA15R_-j4",789c8d525_1,utterance_3.mp4,"stage plays monologues that were spinning are free help for actors that come with chubby are free online acting school just been really popular and going to SmackDown"
"https://www.youtube.com/watch?v=ZZSq_BkIT4s",8555b6134_1,utterance_1.mp4,"hey guys Coach bags here I want to talk to you about cbsi and why were so different from so many other Studios we don't just teach acting we"
"https://www.youtube.com/watch?v=ZZSq_BkIT4s",8555b6134_1,utterance_2.mp4,"we build actors and we do this because I'm not only an acting coach but I've had a career as an actor and I have my own production"
"https://www.youtube.com/watch?v=ZZSq_BkIT4s",8555b6134_1,utterance_3.mp4,"company so I producing a direct and I cast I've developed the studio experience that's designed to help the actor from the perspective of the producer and the director"
"https://www.youtube.com/watch?v=ZZSq_BkIT4s",8555b6134_1,utterance_4.mp4,"you're in the casting director so in other words what is it that you need to do in order to get attention from this people that really can make a difference on a Yasin enough"
"https://www.youtube.com/watch?v=ZZSq_BkIT4s",8555b6134_1,utterance_6.mp4,"shooting what that means is each actor receives the wrong high-definition camera we then project the image on a big screen with a device that puts each act"
"https://www.youtube.com/watch?v=ZZSq_BkIT4s",8555b6134_1,utterance_7.mp4,"actor on each side of the screen is very cool because now not only can we see you very clearly and high-definition and the other actor but also what you doing together and how you relating and Reese"
